what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1300655230002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300655230307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300655231538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300655241101
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1300655244183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300655246004
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1300655249659
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300655251274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300655254911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300655272810
